"","510","520","530","550","560","570","610","620","630","700","dye","sample","pH","well_plate_96_num","well_plate_96_index","well_plate_384_num","well_plate_384_index","plate_number","media","norm_pH"
"113",0.529292893962032,0.480604230125762,0.436627372467195,0.364379677742408,0.321973422143076,0.238731513003646,0.0424062555993319,0.0408356535400974,0.0361238473623939,0.00471180617770351,"universal",8,5.71,32,"C8",112,"E16",9,"THY",-0.184285714285714
"114",0.524678801150208,0.433257494889187,0.367672644745411,0.308050053705615,0.292150696095002,0.262339400575104,0.226565845951226,0.226565845951226,0.210666488340614,0.0755219486504087,"universal",9,6.26,33,"C9",114,"E18",9,"THY",-0.105714285714286
"115",0.4446904941966,0.45619606972562,0.447566888078855,0.40902321005664,0.371630089587327,0.285338273119681,0.0506245323276854,0.0431459082338228,0.039118956798666,0.0322156114812544,"universal",3,4.19,39,"D3",150,"G6",9,"THY",-0.401428571428571
"116",0.448010061681747,0.458937136356912,0.449831240794275,0.410372360022847,0.370913479251419,0.279854523625048,0.0309600449129663,0.0236753284628566,0.0200329702378017,0.00971295526681294,"universal",4,4.42,40,"D4",152,"G8",9,"THY",-0.368571428571429
"117",0.448804376414651,0.462871379257498,0.452153662805805,0.409952654277263,0.369091360305183,0.273971626796406,0.0180861465122322,0.0107177164516931,0.00669857278230822,-0.00669857278230822,"universal",5,4.66,41,"D5",154,"G10",9,"THY",-0.334285714285714
"118",0.461667208125578,0.465127981799683,0.449208422898801,0.40491051987026,0.363381235781002,0.268556037110531,0.0186881778401658,0.0124587852267772,0.00969016628749338,0.00346077367410479,"universal",6,4.98,42,"D6",156,"G12",9,"THY",-0.288571428571429
"119",0.473047517561178,0.469484071101207,0.447212530726387,0.396433418671797,0.357235507612114,0.265476761267855,0.0187080939148489,0.0106903393799136,0.00801775453493523,-0.0053451696899568,"universal",7,5.26,43,"D7",158,"G14",9,"THY",-0.248571428571429
"120",0.534972518826133,0.48147526694352,0.437704788130472,0.363132861263799,0.32098351129568,0.231821424824658,0.0243169326739151,0.0226958038289875,0.0145901596043491,-0.0210746749840598,"universal",8,5.71,44,"D8",160,"G16",9,"THY",-0.184285714285714
"121",0.624421147683782,0.472952651463459,0.364760868448942,0.26584266683567,0.244204310232766,0.204018790827374,0.160742077621568,0.160742077621568,0.139103721018664,-0.102009395413687,"universal",9,6.26,45,"D9",162,"G18",9,"THY",-0.105714285714286
"122",0.529736045141612,0.422838636929179,0.353949196081166,0.296937245034536,0.289810751153707,0.26843126951122,0.239925293987905,0.244676289908457,0.225672306226247,0.0522609551260783,"universal",10,6.28,46,"D10",164,"G20",9,"THY",-0.102857142857143
"123",0.420296455101352,0.338948754113994,0.292464353549789,0.267285303244178,0.275032703338212,0.280843253408738,0.362190954396096,0.373812054537148,0.350569854255045,0.0561686506817476,"universal",11,6.61,47,"D11",166,"G22",9,"THY",-0.0557142857142857
"124",0.370882269987963,0.21291389573383,0.144231993884208,0.140797898791727,0.1820070399015,0.21291389573383,0.463602837484953,0.480773312947359,0.415525506190218,-0.281595797583453,"universal",12,6.78,48,"D12",168,"G24",9,"THY",-0.0314285714285714
"125",0.31656427327993,0.258328392818056,0.231450294143345,0.241902888072399,0.265794531338809,0.294165857717671,0.436022489611979,0.449461538949335,0.41362407404972,0.0238916432664098,"universal",13,6.91,49,"E1",194,"I2",9,"THY",-0.0128571428571428
"126",0.179079745650273,0.132817478023952,0.120878828313934,0.173110420795264,0.222357350849089,0.280558268185428,0.507392612675774,0.528285249668305,0.47903831961448,-0.107447847390164,"universal",14,7.25,50,"E2",196,"I4",9,"THY",0.0357142857142857
"127",0.173389863058645,0.162954362041226,0.167770747126189,0.219145521365787,0.259282063740473,0.303432260352628,0.489665816971172,0.503312241378566,0.46317569900388,0.0168573477973682,"universal",15,7.76,51,"E3",198,"I6",9,"THY",0.108571428571429
"128",0.137469851275191,0.134787512713724,0.146858036240326,0.209222407794438,0.253480994058646,0.301763088165054,0.50092672635399,0.515679588442059,0.474773925379685,-0.00402350784220071,"universal",16,8.2,52,"E4",200,"I8",9,"THY",0.171428571428571
"129",0.144881839070349,0.147209258171881,0.161755627556454,0.225759652848576,0.267071341900764,0.308964885728335,0.492249139973957,0.504468090256999,0.46490196553096,0.0221104814645513,"universal",17,8.51,53,"E5",202,"I10",9,"THY",0.215714285714286
"130",0.145885732883046,0.150766668183966,0.168663430954005,0.236454199022335,0.276586333718787,0.314006837692505,0.487008877802883,0.496770748404723,0.460434896720098,0.0238623503600522,"universal",18,8.79,54,"E6",204,"I12",9,"THY",0.255714285714286
"131",0.144810605316807,0.153328876217796,0.174092161538956,0.254483343167036,0.292283170290173,0.32103233458101,0.479152738180612,0.489268184875536,0.450403573889775,0.0111802305575476,"universal",19,9.02,55,"E7",206,"I14",9,"THY",0.288571428571429
"132",0.148322844950298,0.161198091907789,0.18900862533597,0.285830482456304,0.319306124545781,0.331666361624972,0.461448850956483,0.471749048522476,0.432608297771703,0.00103001975659929,"universal",20,9.25,56,"E8",208,"I16",9,"THY",0.321428571428571
"133",0.160292649561418,0.179736432496382,0.214830089500953,0.331492787110742,0.358050149168255,0.344771468139499,0.431082894826416,0.438670712557134,0.400731623903544,-0.00663934051437825,"universal",21,9.45,57,"E9",210,"I18",9,"THY",0.35
"134",0.17179173909144,0.194199357233802,0.231078562093105,0.351052684230334,0.373927127750662,0.350585858852368,0.410806332609965,0.419209189413351,0.385597762199808,0.0149384120949078,"universal",22,9.58,58,"E10",212,"I20",9,"THY",0.368571428571429
"135",0.147627133689355,0.133732815224474,0.139811579552859,0.198862433028601,0.244887362943518,0.29699105718682,0.503669044351916,0.520168547528962,0.477617197230265,-0.0260518471216508,"universal",15,7.76,63,"F3",246,"K6",9,"THY",0.108571428571429
"136",0.135680209254451,0.132370935858001,0.144284320085221,0.208484223976352,0.254152196847362,0.301805733756242,0.502347701581114,0.516246649846204,0.474549805050933,-0.00661854679290004,"universal",16,8.2,64,"F4",248,"K8",9,"THY",0.171428571428571
"137",0.145934278174558,0.148241539489571,0.163815553365907,0.225534793542498,0.265911866555222,0.308019385554205,0.49317710608398,0.50413659733029,0.46433633964632,0.0213421671638681,"universal",17,8.51,65,"F5",250,"K10",9,"THY",0.215714285714286
"138",0.145980457703977,0.149779205673969,0.168230267242501,0.237150408983784,0.277308601809413,0.314753403227906,0.485697061877544,0.497635984068947,0.460191182650455,0.0206217746942421,"universal",18,8.79,66,"F6",252,"K12",9,"THY",0.255714285714286
"139",0.150666009842144,0.159261050672065,0.181001448065394,0.258356815534682,0.295264932039637,0.3210500545294,0.474749608193869,0.485367011572006,0.447953304429997,0.023257169304492,"universal",19,9.02,67,"F7",254,"K14",9,"THY",0.288571428571429
"140",0.149217372613084,0.164139109874393,0.192438956404461,0.290716605263423,0.324161878435321,0.333938189054799,0.45897205645128,0.467204739078209,0.42861403926448,0.00154362799254915,"universal",20,9.25,68,"F8",256,"K16",9,"THY",0.321428571428571
"141",0.15927224248133,0.17924070273272,0.214898667467346,0.332332231326714,0.35848140546544,0.345644538160975,0.430272774464487,0.437879806941207,0.401270963146991,-0.00285263717877008,"universal",21,9.45,69,"F9",258,"K18",9,"THY",0.35
"142",0.177916802809213,0.200381045588154,0.237671688601196,0.35808002989632,0.379645702964103,0.352688611629374,0.403457800309781,0.410646357999042,0.378297848397367,0.0211163882122046,"universal",22,9.58,70,"F10",260,"K20",9,"THY",0.368571428571429
"143",0.153472100603563,0.183867549099723,0.232201295069027,0.382185393386146,0.402116835022973,0.356772805299192,0.394144258368242,0.403611693145734,0.366240240076685,-0.0358765949462875,"universal",23,9.69,71,"F11",262,"K22",9,"THY",0.384285714285714
"144",0.179715165408791,0.210843658262508,0.257743920828774,0.407160686526615,0.419612083668101,0.362750703388645,0.363995843102794,0.369391448530772,0.338262955677055,-0.00290532599968023,"universal",24,9.84,72,"F12",264,"K24",9,"THY",0.405714285714286
"145",0.191781486393723,0.149163378306229,0.133536738674148,0.181837261173308,0.232978990878301,0.282700116980378,0.50289367543243,0.522782125873261,0.473060999771184,-0.0767125945574893,"universal",14,7.25,74,"G2",292,"M4",9,"THY",0.0357142857142857
"146",0.149676668851222,0.137702535343124,0.142834306846594,0.200139088635348,0.248035622667739,0.300208632953022,0.502058312089526,0.518308921850516,0.474688864071017,-0.0222376765150387,"universal",15,7.76,75,"G3",294,"M6",9,"THY",0.108571428571429
"147",0.138515607633588,0.135825984184392,0.149274101430371,0.210463034899578,0.255514227673609,0.302582638034536,0.500942367412733,0.513718078796413,0.473373727058475,-0.00336202931149485,"universal",16,8.2,76,"G4",296,"M8",9,"THY",0.171428571428571
"148",0.153792509914887,0.155488750833066,0.170189505457283,0.229557937593544,0.269702305990445,0.310412088026738,0.488517384435523,0.499825657223382,0.460246702465874,0.033359404724185,"universal",17,8.51,77,"G5",298,"M10",9,"THY",0.215714285714286
"149",0.148326058429687,0.153623417659319,0.17057496719414,0.238910901256389,0.278111359555663,0.314663138240122,0.484178633588336,0.496892295739452,0.458221573363141,0.0238381165333426,"universal",18,8.79,78,"G6",300,"M12",9,"THY",0.255714285714286
"150",0.14488035779677,0.153902211578986,0.176722194675181,0.257388181433822,0.295067688406608,0.321071855190643,0.478158250457471,0.488241498802301,0.44790850542298,0.00742976193829587,"universal",19,9.02,79,"G7",302,"M14",9,"THY",0.288571428571429
"151",0.150326831216297,0.163851044405307,0.192459956920519,0.290770583563703,0.324581116536227,0.332903709267925,0.458782924334859,0.466585355020826,0.429653849773916,0.0015604861371934,"universal",20,9.25,80,"G8",304,"M16",9,"THY",0.321428571428571
"152",0.162638878423109,0.182620226343663,0.217006732067406,0.329459899434241,0.355482119981939,0.343865057237431,0.430296004056569,0.438660289232614,0.40287973597953,0.00789960266626531,"universal",21,9.45,81,"G9",306,"M18",9,"THY",0.35
"153",0.176611430058773,0.199686290267457,0.237404811762421,0.358991575169717,0.380735193443284,0.351891618182429,0.402478811716852,0.411353757950961,0.378516456884757,0.0208561236501566,"universal",22,9.58,82,"G10",308,"M20",9,"THY",0.368571428571429
"154",0.182527128180282,0.208181862786266,0.249818235343519,0.379774186052522,0.395755824003791,0.356222298545389,0.386503296768846,0.391970699225859,0.360427992743091,0.0159816379512689,"universal",23,9.69,83,"G11",310,"M22",9,"THY",0.384285714285714
"155",0.173696307716359,0.20639707958472,0.256085265410671,0.41364352986732,0.425959404986572,0.364804714739248,0.360557861249851,0.366503456135007,0.333802684266646,-0.0165627286086504,"universal",24,9.84,84,"G12",312,"M24",9,"THY",0.405714285714286
"156",0.294982081511529,0.20859447192601,0.16645417456722,0.179096263774857,0.223343576001587,0.269697903096255,0.474078345286387,0.495148493965782,0.446687152003173,-0.132741936680188,"universal",13,6.91,85,"H1",338,"O2",9,"THY",-0.0128571428571428
"157",0.174740455063331,0.163491069544233,0.169490741821085,0.220487956174332,0.261735703077693,0.304483368050268,0.488223331528878,0.50097263511719,0.462724724352254,0.0269985252458366,"universal",15,7.76,87,"H3",342,"O6",9,"THY",0.108571428571429
"158",0.138247247991904,0.135440197271256,0.148773688194333,0.210528804048584,0.254739852898787,0.301757952469637,0.500356790955469,0.515795569919032,0.472988046429153,-0.00421057608097169,"universal",16,8.2,88,"H4",344,"O8",9,"THY",0.171428571428571
"159",0.147325403638072,0.149159329824438,0.163830739315366,0.227406847109389,0.268975840667019,0.310544834224649,0.490269600488521,0.503107083793083,0.463372016421819,0.0226184229651811,"universal",17,8.51,89,"H5",346,"O10",9,"THY",0.215714285714286
"160",0.139808175408613,0.14544560183638,0.163485366405233,0.23338945410954,0.274542667032237,0.311749681455496,0.491019841858476,0.501730952071233,0.461141481791313,0.00732865435609667,"universal",18,8.79,90,"H6",348,"O12",9,"THY",0.255714285714286
"161",0.152745214198703,0.16140077633663,0.182785106324448,0.260685165565787,0.297344016973476,0.321783251245268,0.473001013301985,0.483693178295894,0.446016025460214,0.0259666864137796,"universal",19,9.02,91,"H7",350,"O14",9,"THY",0.288571428571429
"162",0.151602966098759,0.165895501623222,0.194991020369448,0.292996978251474,0.325155183181514,0.331791003246443,0.456340241388185,0.467059643031531,0.428265618036563,0.00357313388111554,"universal",20,9.25,92,"H8",352,"O16",9,"THY",0.321428571428571
"163",0.16528164343677,0.18483609139267,0.2188235842684,0.332891197344481,0.359429376713202,0.346393078075935,0.426473198276286,0.434853675971671,0.399469436813377,0.00931164188376171,"universal",21,9.45,93,"H9",354,"O18",9,"THY",0.35
"164",0.177092492044054,0.199671784779671,0.236861208108922,0.356841371468768,0.377207008053834,0.350200403017116,0.405541806780883,0.413068237692755,0.380748857894715,0.0185947116646256,"universal",22,9.58,94,"H10",356,"O20",9,"THY",0.368571428571429
"165",0.18128985815907,0.207727962473934,0.248014597620394,0.379785466745274,0.396991217172408,0.356704582025948,0.386919558385793,0.392375040228542,0.360061801621486,0.0092323538877304,"universal",23,9.69,95,"H11",358,"O22",9,"THY",0.384285714285714
"166",0.184981832845575,0.215941135413872,0.261993097984214,0.408275802619418,0.419111558518322,0.362223840049076,0.360288883638558,0.366093752870114,0.336295424148128,0.00580486923155571,"universal",24,9.84,96,"H12",360,"O24",9,"THY",0.405714285714286
"167",0.451750029636435,0.462421290179028,0.452342877444357,0.409657835273985,0.366972793103613,0.272709991644042,0.0201568254693422,0.0118569561584366,0.00770702150298379,0.00296423903960915,"universal",1,4.42,1,"A1",2,"A2",4,"THY",-0.368571428571429
"168",0.426350376893492,0.43088601920087,0.424536119970541,0.394600880741849,0.367387026897584,0.304795163055773,0.134255012298376,0.13153362691395,0.127905113068048,0.130626498452474,"universal",2,4.78,2,"A2",4,"A4",4,"THY",-0.317142857142857
"169",0.470979824330485,0.467921513782884,0.449571650497281,0.399619244886472,0.357822334069264,0.263014707093647,0.011213805341202,0.00509718424600092,0.00101943684920018,-0.00713605794440128,"universal",3,5.03,3,"A3",6,"A6",4,"THY",-0.281428571428571
"170",0.50804398516024,0.477253440605074,0.441331138624047,0.37846711015725,0.337413050750362,0.246324356441329,0.0269417264857703,0.0218099690599093,0.0192440903469788,-0.00384881806939576,"universal",4,5.49,4,"A4",8,"A8",4,"THY",-0.215714285714286
"171",0.505069065297049,0.44004520359713,0.388630987369287,0.332680222650751,0.309997480197291,0.270680726611293,0.193559402269528,0.187510670948605,0.181461939627682,0.120974626418455,"universal",5,5.92,5,"A5",10,"A10",4,"THY",-0.154285714285714
"172",0.487308607510299,0.373192034865482,0.305338937617213,0.265243925606872,0.265243925606872,0.265243925606872,0.330012791162038,0.336181254548244,0.311507401003419,0,"universal",6,6.47,6,"A6",12,"A12",4,"THY",-0.0757142857142857
"173",0.286903180095309,0.234585541372047,0.214333552188849,0.234585541372047,0.261588193616312,0.293653843156376,0.452294425091429,0.465795751213561,0.430354770142964,0.0168766576526653,"universal",7,7,7,"A7",14,"A14",4,"THY",0
"174",0.187606381198893,0.168128123041631,0.169153294523592,0.216311182693806,0.256292870490291,0.300375244214622,0.487981625413515,0.502334026160971,0.463377509846447,0.00615102889176699,"universal",8,7.5,8,"A8",16,"A16",4,"THY",0.0714285714285714
"175",0.155329463171799,0.150424322229531,0.161052127604444,0.21664372495014,0.256702375978657,0.30166616794944,0.494601711678622,0.507682087524668,0.470076006967285,0.0114453288652904,"universal",9,7.96,9,"A9",18,"A18",4,"THY",0.137142857142857
"176",0.14171255420055,0.143088404241332,0.157534829669543,0.220136006525126,0.261411507748587,0.306126634074003,0.495993939701924,0.508376590068962,0.468476938886283,0.0137585004078203,"universal",10,8.35,10,"A10",20,"A20",4,"THY",0.192857142857143
"177",0.138643264895383,0.142530459238244,0.16002283378112,0.229344466228811,0.270160006828854,0.310327681705087,0.492377950095753,0.504039533124337,0.465167589695725,0.00971798585715302,"universal",11,8.75,11,"A11",22,"A22",4,"THY",0.25
"178",0.143972272187477,0.15332112103082,0.175758358254842,0.258651484665814,0.296670136628741,0.322846913390101,0.476168034420921,0.487386653032932,0.448744744480449,0.0087255922537865,"universal",12,9.12,12,"A12",24,"A24",4,"THY",0.302857142857143
"179",0.445780901267359,0.456261643460165,0.448575765852107,0.409447661665631,0.370319557479154,0.28507618764433,0.0496088463792829,0.0398268203326637,0.0349358073093541,0.0237563489703608,"universal",1,4.42,13,"B1",50,"C2",4,"THY",-0.368571428571429
"180",0.462122780551363,0.467241229070128,0.45115467658258,0.404357432982442,0.361216224038565,0.265428116044533,0.0102368970375302,0.00219362079375647,-0.000731206931252157,-0.0065808623812694,"universal",2,4.78,14,"B2",52,"C4",4,"THY",-0.317142857142857
"181",0.470413352287496,0.468832130935269,0.45064808538466,0.400839612789513,0.357356025603274,0.259320301765208,0.00711549608502096,0,-0.00316244270445376,-0.0118591601417016,"universal",3,5.03,15,"B3",54,"C6",4,"THY",-0.281428571428571
"182",0.509249669329231,0.475014397441552,0.440779125553872,0.379440930088447,0.338073309890834,0.248205721185676,0.019970575267813,0.0171176359438397,0.0128382269578798,-0.00285293932397329,"universal",4,5.49,16,"B4",56,"C8",4,"THY",-0.215714285714286
"183",0.585404593913327,0.486950184936995,0.407122285766996,0.32197252665233,0.284719507039664,0.220857187703664,0.0824888291423324,0.0878106890869991,0.0745060392253325,-0.0292702296956663,"universal",5,5.92,17,"B5",58,"C10",4,"THY",-0.154285714285714
"184",0.480001500007031,0.37000115625542,0.305000953129468,0.260000812503809,0.265000828128882,0.267500835941418,0.332501039067371,0.342501070317517,0.320001000004688,0.00500001562507325,"universal",6,6.47,18,"B6",60,"C12",4,"THY",-0.0757142857142857
"185",0.28831131454169,0.23671876351844,0.215474771920632,0.232166479604624,0.260997611058793,0.291346170484234,0.453710963410344,0.464332959209248,0.430949543841263,0.0182091356552647,"universal",7,7,19,"B7",62,"C14",4,"THY",0
"186",0.191129547946954,0.173078423974186,0.173078423974186,0.218737149317069,0.259086720550315,0.302621784249343,0.487380347264732,0.497998655484007,0.459772745894616,0.00849464657542017,"universal",8,7.5,20,"B8",64,"C16",4,"THY",0.0714285714285714
"187",0.152980837032289,0.149874627143308,0.159969809282495,0.215881587284143,0.25626231584089,0.302078911703352,0.496993582236877,0.508641869320554,0.468261140763808,0.00543586730571585,"universal",9,7.96,21,"B9",66,"C18",4,"THY",0.137142857142857
"188",0.14213694974434,0.140820866876337,0.15463973699037,0.217811714654522,0.259926366430622,0.30467318394273,0.496163241237188,0.508666028483218,0.472473749613131,0.00855453864202049,"universal",10,8.35,22,"B10",68,"C20",4,"THY",0.192857142857143
"189",0.139221233993986,0.143571897556298,0.160974551805547,0.229963645436495,0.270984187595437,0.311383206388335,0.492246505907308,0.503433926496111,0.463656431069257,0.00932285049066871,"universal",11,8.75,23,"B11",70,"C22",4,"THY",0.25
"190",0.140982229417805,0.149793618756418,0.173290656992719,0.257292568687495,0.296062681777391,0.321321997881415,0.478164728108723,0.489325821270966,0.449968282225162,0.00176227786772257,"universal",12,9.12,24,"B12",72,"C24",4,"THY",0.302857142857143
"191",0.453274374068678,0.462185403703056,0.449709962214927,0.408125157254498,0.366540352294069,0.276241918665708,0.0285152948300086,0.0196042651956309,0.0142576474150043,0.007722892349794,"universal",1,4.42,25,"C1",98,"E2",4,"THY",-0.368571428571429
"192",0.460442992108966,0.465908190828361,0.450878894350027,0.403741555395251,0.362752564999794,0.269161036930167,0.0198113453578042,0.0116135472787128,0.00751464823916712,0.00136629967984857,"universal",2,4.78,26,"C2",100,"E4",4,"THY",-0.317142857142857
"193",0.464844426090304,0.464844426090304,0.448009014280192,0.404049883442678,0.363831955229634,0.266560686993434,0.0168354118101116,0.0093530065611731,0.00841770590505578,0.000935300656117312,"universal",3,5.03,27,"C3",102,"E6",4,"THY",-0.281428571428571
"194",0.501825424271845,0.473149685742025,0.43730501257975,0.378758713081369,0.341719217480351,0.256886824329635,0.0525721873046694,0.044208430233472,0.0394291404785021,0.0238964487748497,"universal",4,5.49,28,"C4",104,"E8",4,"THY",-0.215714285714286
"195",0.571384844669735,0.476154037224779,0.404730931641062,0.326165515498974,0.297596273265487,0.235696248426266,0.107134658375575,0.107134658375575,0.0976115776310798,0.0023807701861239,"universal",5,5.92,29,"C5",106,"E10",4,"THY",-0.154285714285714
"196",0.370782191334186,0.342260484308479,0.321417698405078,0.312093294185135,0.308253833623983,0.305511361794588,0.32580565333211,0.319223720941562,0.318675226575683,0.216106780156315,"universal",6,6.47,30,"C6",108,"E12",4,"THY",-0.0757142857142857
"197",0.286028940528572,0.236359244269119,0.21409351835971,0.232933747975364,0.262050466472284,0.292879933116083,0.452165510775707,0.465867495950728,0.431612533013174,-0.00171274814687768,"universal",7,7,31,"C7",110,"E14",4,"THY",0
"198",0.189386450381986,0.173847049325003,0.174818261891064,0.220465252495953,0.259313755138412,0.302047108045117,0.486577495596796,0.498232046389533,0.459383543747074,0.0155394010569835,"universal",8,7.5,32,"C8",112,"E16",4,"THY",0.0714285714285714
"199",0.156872636648806,0.151382094366097,0.163147542114758,0.218837328125084,0.258839850470529,0.303548551915439,0.494148805443737,0.505914253192398,0.46748045721344,0.0125498109319044,"universal",9,7.96,33,"C9",114,"E18",4,"THY",0.137142857142857
"200",0.138309835803496,0.139659200055237,0.153827524698522,0.217247644530369,0.259752618460224,0.306305685145303,0.497240726766714,0.510059687158257,0.470928123857756,0.00539745700696567,"universal",10,8.35,34,"C10",116,"E20",4,"THY",0.192857142857143
"201",0.138318230108973,0.143258166898579,0.162400421958303,0.230324552815388,0.27169652342834,0.310598525646489,0.492141202664516,0.50325606044113,0.46373656612428,0.0104973656779131,"universal",11,8.75,35,"C11",118,"E22",4,"THY",0.25
"202",0.139706776121381,0.150032929139048,0.173114918237364,0.256938983910192,0.295813912917881,0.321933005844922,0.478647563407167,0.489581137190579,0.4494913666514,0.00182226229723541,"universal",12,9.12,36,"C12",120,"E24",4,"THY",0.302857142857143
"203",0.445610002330801,0.457035899826463,0.449642672035153,0.411332309843817,0.371677724417697,0.28228687930458,0.0389824738087277,0.0302450227826336,0.0255402414608906,0.0161306788174046,"universal",1,4.42,37,"D1",146,"G2",4,"THY",-0.368571428571429
"204",0.45921726115895,0.464469746172206,0.450213001136225,0.405191701022603,0.363922175918449,0.270878155683629,0.0210099400530239,0.0135063900340868,0.00825390502083081,0.00300142000757484,"universal",2,4.78,38,"D2",148,"G4",4,"THY",-0.317142857142857
"205",0.445009247718017,0.445539652065714,0.433870756416374,0.399924878163748,0.365448595563425,0.291191986885806,0.104489656496364,0.0986552086716938,0.093351165194721,0.0869863130223537,"universal",3,5.03,39,"D3",150,"G6",4,"THY",-0.281428571428571
"206",0.506508029617055,0.476637043255023,0.441571102743073,0.379231652944051,0.337672019744703,0.249357799196089,0.0259747707495925,0.0181823395247148,0.0155848624497555,-0.00389621561243889,"universal",4,5.49,40,"D4",152,"G8",4,"THY",-0.215714285714286
"207",0.579145828174249,0.477671559135171,0.408372058327996,0.326697646662397,0.292047896258809,0.227698359795004,0.0940493225240234,0.0940493225240234,0.0890993581806537,-0.0123749108584241,"universal",5,5.92,41,"D5",154,"G10",4,"THY",-0.154285714285714
"208",0.485200376545546,0.377098738247833,0.301678990598267,0.261455125185165,0.266483108361802,0.266483108361802,0.331846889658093,0.33938886442305,0.309220965363223,0.00754197476495668,"universal",6,6.47,42,"D6",156,"G12",4,"THY",-0.0757142857142857
"209",0.281414464000287,0.229846368502853,0.209219130303879,0.231319742659922,0.260787225801314,0.294674831413914,0.455272614534496,0.470006356105192,0.433172002178453,0.00589349662827828,"universal",7,7,43,"D7",158,"G14",4,"THY",0
"210",0.192095229095713,0.17472491582642,0.176768482093396,0.222748723100349,0.259532915905911,0.3024478075124,0.485346988406723,0.496586602875089,0.458780626936039,0.0153267470023175,"universal",8,7.5,44,"D8",160,"G16",4,"THY",0.0714285714285714
"211",0.156355681637243,0.151951296239011,0.161494131268514,0.218017077212494,0.258390610029623,0.303168528244984,0.494025228835046,0.507238385029743,0.467598916445653,0.0132131561946966,"universal",9,7.96,45,"D9",162,"G18",4,"THY",0.137142857142857
"212",0.145489686810878,0.145489686810878,0.160614852271415,0.221115514113563,0.262889780623617,0.307545031030916,0.494808984351849,0.50705316591514,0.465999145379397,0.0136846735119143,"universal",10,8.35,46,"D10",164,"G20",4,"THY",0.192857142857143
"213",0.136598223098429,0.14025302505424,0.157613334344341,0.225227170526841,0.266800542774189,0.307460214532584,0.493855114278936,0.506190070879797,0.469185201077213,0.0114212561119088,"universal",11,8.75,47,"D11",166,"G22",4,"THY",0.25
"214",0.140705561843285,0.149463169426892,0.173400630155418,0.25513830093575,0.295423295820342,0.321112278065589,0.478749214570514,0.489842184176416,0.450724870302972,0.00350304303344279,"universal",12,9.12,48,"D12",168,"G24",4,"THY",0.302857142857143
"215",0.45802944814524,0.45802944814524,0.44206144903559,0.392476609695096,0.347093875383457,0.277338931904457,0.115137677790638,0.0974888366694456,0.0874037846001926,0.0563082073866626,"universal",13,2.63,49,"E1",194,"I2",4,"CDM",-0.624285714285714
"216",0.460544970364025,0.459796116753677,0.442572483715672,0.400636681536184,0.359449732967044,0.273331567777023,0.0778807754761928,0.0688945321520167,0.0621548496588846,0.0389403877380964,"universal",14,4.54,50,"E2",196,"I4",4,"CDM",-0.351428571428571
"217",0.510125686607685,0.478322339562318,0.440158323107878,0.379095896780773,0.333299077035445,0.239161169781159,0.0419804180998843,0.0407082842180696,0.0381640164544403,0.0190820082272201,"universal",15,5.36,51,"E3",198,"I6",4,"CDM",-0.234285714285714
"218",0.576028264480283,0.471489801667194,0.39255259505323,0.311481950422671,0.283747256206954,0.228277867775519,0.147207223144961,0.147207223144961,0.136540033061993,0.0128006280995618,"universal",16,5.92,52,"E4",200,"I8",4,"CDM",-0.154285714285714
"219",0.408135769517399,0.323257976741657,0.27269248317313,0.252827467842637,0.265468841234769,0.281722035596081,0.386464843702316,0.395494396125267,0.366599828371823,0.0252827467842637,"universal",17,6.49,53,"E5",202,"I10",4,"CDM",-0.0728571428571428
"220",0.26119158242617,0.221683611975153,0.207416844867841,0.234852935458825,0.264483913297088,0.299602109253548,0.460926321928536,0.47080331454129,0.43568511858483,0.0285335342146237,"universal",18,6.88,54,"E6",204,"I12",4,"CDM",-0.0171428571428572
"221",0.172014834571778,0.159836793186165,0.165925813878971,0.217682489767825,0.258022251857667,0.302167651880512,0.49321067611731,0.503866462329721,0.463526700239879,0.00837240345260865,"universal",19,7.31,55,"E7",206,"I14",4,"CDM",0.0442857142857142
"222",0.155638756896687,0.151779944742223,0.162070110487459,0.219309157445331,0.26111295578535,0.306132430920756,0.49457109113038,0.504861256875616,0.465629999971905,0.0135058425406216,"universal",20,7.66,56,"E8",208,"I16",4,"CDM",0.0942857142857143
"223",0.142866458849785,0.146125769698069,0.162965542414203,0.226522103955742,0.267806708034007,0.310177749061699,0.493785593515035,0.504106744534601,0.462822140456336,0.0168397727161343,"universal",21,8.25,57,"E9",210,"I18",4,"CDM",0.178571428571429
"224",0.147677086020486,0.155060940321511,0.176157666895866,0.251051046234827,0.289552572233025,0.32014282576584,0.481532784059657,0.489971474689399,0.448832857869407,0.0189870539169197,"universal",22,8.7,58,"E10",212,"I20",4,"CDM",0.242857142857143
"225",0.163624483975211,0.182791923526592,0.215984318847278,0.323976478270917,0.350156395706951,0.343143917822299,0.434773628848417,0.441786106733069,0.404386224681592,0.0107524660897996,"universal",23,9.33,59,"E11",214,"I22",4,"CDM",0.332857142857143
"226",0.178006193927657,0.205179705832543,0.247712159248886,0.382004442720857,0.397757203245429,0.356800025881543,0.387517908904457,0.393031375088057,0.358769120947115,0.00708874223605715,"universal",24,9.82,60,"E12",216,"I24",4,"CDM",0.402857142857143
"227",0.454622369823747,0.454622369823747,0.438701742086729,0.391824338194397,0.347600372258235,0.277726506079098,0.125596063258701,0.110559914840405,0.0990616836970032,0.0698738661791362,"universal",13,2.63,61,"F1",242,"K2",4,"CDM",-0.624285714285714
